OBJECTID *,Shape *,RevDate,SourceAgency,DataSource,HztlAccuracy,GNIS_Name,GlobalID *,Shape_Length,Shape_Area,Lat,Long
129,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Stoney Glacier,{D1DD19B1-78AD-432A-953B-0EDD7DE1DB0A},11700.64506,3321198.054,1327591.583,57530.79505
130,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,McCarthy Creek Glacier,{069949FA-11F0-45A8-8018-5994974E9304},10041.15583,1794863.248,1343107.711,588456.8561
131,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Steele Glacier,{7EFC7CA8-D5F7-4E2D-81F3-E17BEB2452AD},678.990236,6991.068383,1320700.654,716765.3891
132,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,West Alapah Glacier,{DCD502AF-EAA5-4B43-9472-78ECEF3E838D},7358.603471,1451275.715,2023225.539,131561.8429
133,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,East Alapah Glacier,{A0EF09BA-F5D9-4A88-AEF9-834CED242DE6},7188.810469,1246939.115,2023183.792,133598.5934
134,Polygon Z,7/9/2020 14:13,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Muldrow Glacier,{08D2BAFD-6100-4890-A3AC-AD76236090D7},7349.524305,356256.9278,1458908.966,150232.7338
135,Polygon Z,7/9/2020 15:48,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Herron Glacier,{CA9D25DB-A13F-49DC-9A9A-A062EE289B97},1394.063415,49197.11718,1442858.053,117709.3683
136,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Tatina Glacier,{B7FA680C-798D-4D01-B653-ABF95C49929E},30800.52541,10389427.96,1385227.823,62072.18991
137,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Fleischmann Glacier,{E6AF36D2-04EC-41C9-9C4A-7DA14CC33B07},3831.502785,572968.9938,1376203.488,59989.98564
138,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cul-de-sac Glacier,{FFBACA8E-8F60-423B-B7D2-B20CFEF4A055},35637.54604,12027101.66,1388010.737,63670.20714
139,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{01604C15-6B45-48AD-A7C0-68C0E27C4ECD},2250.894651,351987.3542,1165795.993,-279728.3945
140,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{81C78C37-2463-4850-8192-AD6361D3DA97},1170.823943,102023.9958,1165204.513,-278256.1776
141,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{30334B29-011F-43E4-BC85-38BF346E9C79},3720.578164,682882.3763,1140902.886,-290662.0742
142,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4614B5B3-EB50-4BC5-B045-D215460433AE},2973.422021,423494.8341,1140594.494,-291919.6099
143,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A325D185-C13D-494A-8599-9BB5E04B38A7},1775.415932,227278.617,1139238.027,-295349.9928
144,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{11EEE97C-020D-4F27-9915-D402D0035861},2132.503519,321471.3282,1138627.004,-296104.2459
145,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C82D8382-7239-49A3-8437-A46F282348BC},1790.248445,178592.6784,1136814.63,-295497.8192
146,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1F2FE4FA-133A-45FB-A6D1-1C61287E7CBF},4947.440539,771064.7185,1136298.481,-290685.4508
147,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{102C9614-5665-41A1-A2DF-214696374DDB},3011.325796,530587.8936,1136193.99,-294376.1391
148,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{EBC6B79B-709E-467E-9E08-450B5FBF4D14},3212.121119,507020.1719,1135564.096,-291446.2061
149,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FE0B9D4E-06D1-48B1-8FA8-3E5BBD6622C3},3996.96674,704407.5088,1134290.104,-293566.6596
150,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{44CD076D-2CE4-488F-A711-45418721166C},1758.074113,178610.2599,1133605.72,-292947.8459
151,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{254D64F0-8FAF-4E2F-A621-E4C1E3565E77},5634.810423,1462022.991,1132778.899,-297513.4282
152,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2A535811-FEE5-4777-AADE-4BDF2E7B4449},9803.830796,2516881.514,1131584.451,-295361.8847
153,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7CC06686-F53D-45AE-8091-D7DD661BA4FB},1894.542671,227476.0451,1133212.372,-294708.9499
154,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A32C3431-3ADF-4B2C-9DE4-048E7DDD62EC},1228.872648,84116.18454,1132563.531,-298413.2588
155,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{663F4C4C-54E5-4DDD-A0A1-DB0A7CDC4965},5051.963786,893314.7849,1131923.497,-296314.5571
156,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{9E5F021B-C7C2-4963-9E40-7A1D3B497D8C},7199.408479,1251858.397,1130419.706,-297569.3601
157,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E6FDC57C-26E2-4AE1-81E1-DDCAA31EFC20},1423.633237,137258.5867,1130681.05,-296416.1421
158,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C5D842F0-2A44-4606-B1CB-FF65AD6B2137},2353.937077,353780.1884,1130000.157,-295785.3814
159,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A88BC50E-0232-4839-9462-2B5FBE33E8F3},2143.966821,246792.9009,1130015.352,-298535.1272
160,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{387D3A5B-7F95-42CB-A820-7755ACEFCB3F},1905.105564,167830.3214,1129375.162,-297310.2516
161,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C92DEC1A-8C3C-42F8-A724-CA642265AF67},296.986569,1428.715752,1128635.08,-298374.2223
162,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5A639FFC-4A38-4348-854A-0F0EA8BF59BE},1749.185743,149820.1848,1127944.543,-290365.9606
163,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{40DEE39C-8EA6-47B6-AE0A-254D397A1A31},2356.959817,326708.2178,1127962.768,-291121.9989
164,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{08AA3E01-E7D1-476B-8C8C-24D6BF543ED6},1276.605099,105144.1321,1127321.405,-291536.8383
165,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C85026C1-F5D2-40AA-ADDC-493520327614},2807.517356,327422.8562,1126840.066,-290624.7838
166,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{97A3EA69-EA12-4B78-9AA2-F2102D1EFC20},2267.457414,350147.9716,1126583.244,-292116.8796
167,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{49A2B8B3-4715-4D89-850D-B275A55D59EE},1452.563323,120955.5785,1125453.454,-293882.9806
168,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2E5B6906-8FE8-41EC-B3CB-7522A54E82AC},2458.542641,195209.6627,1125429.122,-292995.0282
169,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{613BEF6B-D479-4832-9544-BBA88040F57B},1355.697473,97424.50334,1124675.64,-298899.7083
170,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{37C6FB02-C4CE-44D3-8D36-952800B90485},2771.912719,554201.9919,1124517.434,-294203.6034
171,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{409B3CFC-8D9D-4890-B880-B1D7E201C167},1557.018384,139925.3595,1120256.418,-296201.7642
172,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{631F57D4-F8BB-42FB-B4F2-90A856CDB18D},1815.457367,149877.2697,1115158.449,-294463.5321
173,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CBAAC577-5201-4CC6-9A33-D8F90025A518},1148.602063,89306.42864,1115191.858,-293894.6514
174,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{99CB1C44-1A90-4757-BE50-1507CFB08FBD},1603.708136,160804.4371,1107104.427,-291871.3117
175,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{910FF75A-C3EB-4787-8770-323A1002F716},1712.072036,141137.0041,1106653.546,-291960.019
176,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{31DB7ED5-2FC9-440D-9201-34FC559F0E37},1591.542331,154437.975,1106372.143,-288612.6666
177,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3D3F2490-0900-42D0-A54E-2F24523F657E},1146.889538,75748.24711,1106459.565,-289073.3986
178,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F4922891-FAAF-4277-B82C-1EE3C0253DE6},931.610061,55730.43026,1106376.671,-292336.9951
179,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3EEB6C22-2DB0-4072-90AB-179598071DEA},1221.60982,80433.9782,1106003.61,-292758.9879
180,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{948375BD-DF53-4B98-9ED4-EB4A1C59A5B4},10654.6566,2978031.32,1104134.375,-289527.9745
181,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{058E52FC-70E2-4EDF-BC1E-A918585B66C6},2400.712707,234989.8102,1105471.996,-288425.2465
182,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4536CB16-2529-4D3F-8C30-33C053AB7475},2637.054158,405645.6497,1104953.941,-292752.3248
183,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FAAAAB60-DD24-427C-ADF6-60BDAECC4D7E},1094.047109,81469.20996,1105128.155,-293461.8768
184,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E9B20B35-77BA-459D-892F-D447160FCCAC},193.872985,579.510922,1104877.258,-293567.392
185,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{64772B3C-941F-411D-BEDF-639BAB2B5BA6},142.231578,432.272401,1104426.251,-292942.5474
186,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{510EA526-E051-4EF9-B177-6A046CA7AC69},1515.075354,122181.0001,1104110.96,-292588.5779
187,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D3BBE01C-A52C-46CE-9E98-173A3734A924},956.049916,69238.7235,1103129.968,-292686.3423
188,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{1A30FB02-B566-4FA9-B661-E433B4FC0F8F},4825.973921,1280937.976,1101790.35,-291118.0435
189,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CEB163F9-B10F-4E08-A558-5BF060E30F89},610.161695,11227.95994,1101623.423,-290323.6687
190,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F293A544-5AF6-4029-B3C1-F705E7DD2BE4},617.717784,9051.053022,1100879.777,-290894.5116
191,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6499736C-5193-4ADE-AF20-D6D39378E72D},4301.590725,1174575.746,1101113.864,-289810.9652
192,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{941198AC-D59B-470C-80D3-D33FCDD4543F},1842.241913,232344.2241,1100637.78,-290772.6297
193,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{453300C0-D352-42E6-94EB-81D17D059521},1863.889946,198951.3586,1100064.101,-290394.4737
194,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{48234D49-C204-4268-BA9E-97DD20EF2B92},1502.704734,134689.6777,1099878.426,-289895.8063
195,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DD91FF1F-6990-4077-84E0-118BD535652F},3320.063651,620325.4851,1097879.484,-292757.8296
196,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A858B69D-59BF-4E86-9065-8C01B3140D4F},832.579418,51687.74317,1097892.041,-292060.5142
197,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{98460E71-C6EB-42EC-8772-37B49C0D240D},1781.612605,233704.127,1097558.143,-291654.6877
198,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{77A0A7AD-71F6-448F-9239-5F164DCAA9C1},1901.519858,228022.18,1097101.95,-292822.2826
199,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7F4C175D-1812-4692-9440-41881B67FF6B},1030.766801,72207.29937,1096142.87,-288847.2655
200,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5C18339B-0851-4B75-8911-81C053FA931E},1442.445352,145193.4835,1095731.612,-289623.7869
201,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A01497C6-194F-441B-848E-BA9D0F4AFBA9},1850.096267,213639.4663,1095114.032,-290280.664
202,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A6EA37F4-064F-4977-A083-4BF34CDF900C},1572.675558,140067.3015,1093677.156,-290176.3423
203,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{33249697-0464-4529-8EF8-C34AF938562D},1990.898947,156270.4916,1092147.671,-294163.1907
204,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D0E3F1DA-9E0B-4B34-AB33-B30AAEEB4F40},331.149091,1570.995034,1092209.88,-294717.2671
205,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D721D815-D110-4B50-AEAA-56A4D6305BA3},1080.355884,75124.11453,1090398.108,-293338.7662
206,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{73A1E30C-680E-4C8E-806E-B7D7DADB39E6},3832.56049,785306.9683,1128952.874,-298636.3969
207,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7E3A2444-CD7F-4AAD-B2D6-2EC055523B5D},3203.590525,501060.8703,1124607.138,-301241.0168
208,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{63279D76-EDD1-4E41-861E-E59084738417},3702.608472,482256.5243,1124649.692,-300171.0465
209,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{91FB6F54-88B8-4F60-AED9-857652CD02B6},631.832661,18593.05649,1124886.049,-298856.6044
210,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DC2FCAF7-D705-4F76-B2F1-A42A402557BC},300.389962,962.302283,1124724.44,-299038.4718
211,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{D49C08AB-9F89-4605-85F3-EF364795B6CF},3157.379945,560007.5931,1123775.949,-302141.8652
212,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DB06A250-237E-4DE2-BF52-F5DCC0654436},999.647047,62955.50532,1120468.337,-296730.4825
213,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{7947369E-C4E8-4EC1-9266-238105881FFE},1441.048227,138603.0493,1118897.514,-296638.6913
214,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{53676562-35D3-4F65-B6B8-C70710718645},819.333514,44601.88596,1114657.27,-294815.1666
215,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DAB5440C-ECA6-4D5A-8D48-9D3511412E5D},1140.714518,91676.43498,1114271.123,-295029.1888
216,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{419834B6-3753-40B1-B085-5119D034F463},1394.406854,137816.8456,1113994.694,-295562.6621
217,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{571C05B0-44B0-4F36-B4F1-1D7CDD931FF5},2101.896382,183891.3597,1113031.898,-296009.5979
218,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A00E7F51-858B-44EA-A5E7-DFFA0729D73F},2176.422117,308886.7308,1104867.523,-293846.9987
219,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4B6CFAAB-9BCA-4E02-9A37-9E5AE4F2AF06},1488.564357,115922.2945,1104163.438,-293017.305
220,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{E0F1F8C6-68E5-4312-89A3-397207C39D08},4017.819353,592249.2171,1103604.29,-293519.4983
221,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{5E6DD1C6-5067-474C-80C7-B29EAEF8520A},1633.749796,186824.94,1102387.975,-293671.3474
222,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2F961B0B-544D-4DA1-B240-CD267B6F70E9},4663.104362,1297027.848,1101434.706,-293263.222
223,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F1DF70F4-BC09-423B-9F98-A2E0CE0E5E66},2417.235161,280876.4876,1099906.619,-293746.8278
224,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DBC8B69B-5F4E-45B9-942A-845F44B6B56C},1060.171472,79479.6005,1092052.834,-294801.0047
225,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Fog Glacier,{755DE633-110C-41D3-90FD-1CCD40E52FC2},18092.79118,6035033.33,706424.4328,-337042.3626
226,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Island Glacier,{AE3FB58E-79FC-42A0-9A3C-A9EC43FD35C4},19466.99348,3047831.729,707021.4569,-333748.6354
227,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Slim Glacier,{D46256E2-6F6D-4A5E-8280-DA9447A8B4E7},16074.29026,7583199.241,701801.4579,-329084.6302
228,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Slim Glacier,{E77F152B-FE5C-40FF-AF26-99C8546402B0},34.299337,5.082527,702326.1899,-327466.1306
229,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Slim Glacier,{60415A44-FE0E-407D-9C6E-83C2A3F62E5F},250.474697,435.451874,702184.8892,-327476.6291
230,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cone Glacier,{3ED8B260-10B2-4695-B722-853A5FA9D099},1667.684736,21663.84234,699499.1467,-335549.0709
231,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cone Glacier,{0C13F858-55A3-4CA3-9E53-A99E68108E81},275.225808,3104.635764,699125.5853,-335197.8493
232,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cone Glacier,{81B558B4-F25D-4AD5-9928-5B65B2266C60},264.741872,2780.718198,698991.0219,-335106.123
233,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cone Glacier,{F8D000B3-777B-45DB-9C9A-33E5EAE9CEC0},25.442715,34.261065,698921.3558,-335028.016
234,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Cone Glacier,{4B4BE601-45DE-449E-BC97-E6C587681066},65869.09293,43268723.73,702419.6183,-334681.4783
235,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Serpent Tongue Glacier,{647356EB-1F7C-4CD2-A495-48B4E0EEE8FC},51773.34959,27153882.77,928538.4133,-36315.91266
236,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{18B7165E-3CDA-4783-8B7E-AF453D05825C},36.362031,64.960761,940146.4335,-20218.00759
237,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{83A21707-C7D8-442B-B6B9-2DFAF53FD2DC},1590.195828,32336.92595,939621.5477,-20682.65962
238,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{6808ED59-601F-4D75-80A2-E37FE5C2A757},1286.251685,24339.86133,938532.7514,-21128.29113
239,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{4C658F87-0967-4B28-8060-F7D940B922E0},3212.042423,62290.94579,937706.031,-22219.33365
240,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{F73DF45E-58D2-4932-8079-7CEF75177D51},1752.903643,7944.917039,936808.2395,-24375.16206
241,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{86FEE6DD-885F-4A24-A3FF-CB7CA81C0529},130.799494,79.276079,936791.3211,-25054.06707
242,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{73711900-79AA-4B6D-80FD-41BE7904BB3D},1015.398864,5403.53788,936601.677,-23689.78166
243,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{7459E00E-6D6D-4881-AA1F-CDE7F766769F},838.117102,5963.784271,936672.3003,-25428.93845
244,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{AB68FF26-478E-47A8-8C87-448340C02BF6},3021.300919,375725.4644,936244.1672,-26385.13563
245,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,Hallo Glacier,{404B9C36-30AD-4C39-9F34-33CDCB265501},177.039214,106.568482,935580.483,-26376.64133
